Term,Artist,Song,Album,Release Date
medium_term,Fleet Foxes,White Winter Hymnal,Fleet Foxes,2008-06-03
medium_term,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)","Signed, Sealed And Delivered",1970-08-07
medium_term,The Backseat Lovers,Kilby Girl,When We Were Friends,2019-01-27
medium_term,Miley Cyrus,Don't Let The Sun Go Down On Me,Revamp: The Songs Of Elton John & Bernie Taupin,2018-04-06
medium_term,Billie Eilish,Your Power,Happier Than Ever,2021-07-30
medium_term,Taron Egerton,Your Song,Rocketman (Music From The Motion Picture),2019-05-24
medium_term,Billie Eilish,Oxytocin,Happier Than Ever,2021-07-30
medium_term,Olivia Rodrigo,logical,GUTS,2023-09-08
medium_term,Gary Clark Jr.,Don't Wait Til Tomorrow,This Land,2019-02-22
medium_term,BØRNS,Dopamine,Dopamine,2015-10-16
medium_term,Creed,Higher,Human Clay,1999-01-01
medium_term,John Mayer,Wild Blue,Sob Rock,2021-07-16
medium_term,Gracie Abrams,21,minor,2020-07-14
medium_term,5 Seconds of Summer,Me Myself & I,5SOS5,2022-09-23
medium_term,Hozier,Take Me to Church,Hozier,2014-10-07
medium_term,Hozier,To Someone From A Warm Climate (Uiscefhuaraithe),Unreal Unearth,2023-08-18
medium_term,Miley Cyrus,We Can't Stop,Bangerz (Deluxe Version),2013-10-04
medium_term,Billie Eilish,Everybody Dies,Happier Than Ever,2021-07-30
medium_term,Hozier,Like Real People Do,Hozier,2014-10-07
medium_term,Young the Giant,My Body - 2020 Remaster,Young The Giant (10th Anniversary Edition),2010-10-25
medium_term,Miley Cyrus,Prisoner (feat. Dua Lipa),Future Nostalgia (The Moonlight Edition),2021-02-11
medium_term,John Mayer,Something Like Olivia,Born and Raised,2012-05-18
medium_term,John Mayer,Shot in the Dark,Sob Rock,2021-07-16
medium_term,Tate McRae,cut my hair,THINK LATER,2023-12-08
medium_term,John Mayer,Til the Right One Comes,Sob Rock,2021-07-16
medium_term,Jonas Brothers,Before The Storm - featuring Miley Cyrus,"Lines, Vines and Trying Times",2009-06-16
medium_term,All Time Low,Monsters (feat. blackbear),"Wake Up, Sunshine",2020-04-03
medium_term,Arctic Monkeys,Mardy Bum,"Whatever People Say I Am, That's What I'm Not",2006-01-29
medium_term,Conan Gray,Comfort Crowd,Kid Krow,2020-03-20
medium_term,My Chemical Romance,Summertime,Danger Days: The True Lives of the Fabulous Killjoys,2010-11-05
medium_term,Hozier,Say My Name - Recorded at Spotify Studios NYC,Spotify Singles,2019-01-09
medium_term,My Chemical Romance,Disenchanted,The Black Parade,2006-10-23
medium_term,John Mayer,Who Says,Battle Studies,2009-11-13
medium_term,Hozier,Cherry Wine - Live,Hozier,2014-10-07
medium_term,Bastille,Shame,Wild World (Complete Edition),2016-09-09
medium_term,Taylor Swift,Look What You Made Me Do,reputation,2017-11-10
medium_term,Muni Long,Hrs & Hrs,Public Displays Of Affection: The Album,2022-09-23
medium_term,Bruno Mars,Leave The Door Open,An Evening With Silk Sonic,2021-11-12
medium_term,All Time Low,Monsters (feat. Demi Lovato and blackbear),Monsters (feat. Demi Lovato and blackbear),2020-12-04
medium_term,Ed Sheeran,U.N.I.,+,2011-09-09
medium_term,Tiësto,10:35,10:35,2022-11-03
medium_term,Panic! At The Disco,Hallelujah,Death of a Bachelor,2016-01-15
medium_term,John Mayer,Say,Say,2006-10-13
medium_term,Paramore,Misery Business,Riot!,2007-06-11
medium_term,Hozier,Someone New,Hozier,2014-10-07
medium_term,Sum 41,In Too Deep,"All Killer, No Filler",2001-01-01
medium_term,John Mayer,Roll it on Home,The Search for Everything,2017-04-14
medium_term,Billie Eilish,Lost Cause,Happier Than Ever,2021-07-30
medium_term,Yellowcard,"For You, And Your Denial","When You're Through Thinking, Say Yes",2011-03-22
medium_term,All Time Low,Damned If I Do Ya (Damned If I Don't),Nothing Personal (Deluxe Version),2009-07-07
medium_term,Arctic Monkeys,Do I Wanna Know?,AM,2013-09-09
medium_term,Hozier,Work Song,Hozier (Expanded Edition),2014-09-19
medium_term,My Chemical Romance,Helena,Three Cheers for Sweet Revenge,2004-06-08
medium_term,Conan Gray,Never Ending Song,Never Ending Song,2023-05-19
medium_term,The Struts,Body Talks,YOUNG&DANGEROUS,2018-10-19
medium_term,Mayday Parade,Jamie All Over,A Lesson In Romantics,2007-07-10
medium_term,Neon Trees,Sleeping With A Friend,Pop Psychology,2014-01-01
medium_term,Hozier,Son of Nyx,Unreal Unearth,2023-08-18
medium_term,Noah Cyrus,Unfinished,The Hardest Part (Deluxe),2022-12-02
medium_term,Ed Sheeran,Happier,÷ (Deluxe),2017-03-03
medium_term,Tate McRae,greedy,THINK LATER,2023-12-08
medium_term,John Mayer,Paper Doll,Paradise Valley,2013-08-20
medium_term,Miley Cyrus,Heart Of Glass (Live from the iHeart Festival),Plastic Hearts,2020-11-27
medium_term,Ed Sheeran,New Man,÷ (Deluxe),2017-03-03
medium_term,Gary Clark Jr.,Please Come Home,Blak and Blu (Deluxe Edition),2012-10-22
medium_term,Gary Clark Jr.,The Life,Blak and Blu (Deluxe Edition),2012-10-22
medium_term,Billie Eilish,i love you,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29
medium_term,Daryl Hall & John Oates,Maneater,H2O,1982-10-04
medium_term,Bastille,Good Grief,Wild World (Complete Edition),2016-09-09
medium_term,Bastille,Pompeii,Bad Blood,2013-01-01
medium_term,All Time Low,Backseat Serenade,Don't Panic,2012-10-09
medium_term,Hozier,First Light,Unreal Unearth,2023-08-18
medium_term,Coolio,Gangsta's Paradise,Gangsta's Paradise,1995-11-07
medium_term,Mt. Joy,Dirty Love,Mt. Joy,2018-03-02
medium_term,Noah Cyrus,July,THE END OF EVERYTHING,2020-05-15
medium_term,Arctic Monkeys,Perfect Sense,The Car,2022-10-21
medium_term,Phoebe Bridgers,Garden Song,Punisher,2020-06-18
medium_term,Daryl Hall & John Oates,Rich Girl,Bigger Than Both Of Us,1976-08-01
medium_term,Arctic Monkeys,Body Paint,Body Paint,2022-09-29
medium_term,Gary Clark Jr.,Down to Ride,The Story of Sonny Boy Slim,2015-09-11
medium_term,John Mayer,Moving On and Getting Over,The Search for Everything,2017-04-14
medium_term,Rihanna,Stay,Unapologetic (Deluxe),2012-12-11
medium_term,Billie Eilish,Therefore I Am,Happier Than Ever,2021-07-30
medium_term,Gary Clark Jr.,Things Are Changin',Blak and Blu (Deluxe Edition),2012-10-22
medium_term,Stevie Wonder,Sir Duke,Songs In The Key Of Life,1976-09-28
medium_term,John Mayer,You're Gonna Live Forever in Me,The Search for Everything,2017-04-14
medium_term,Gary Clark Jr.,Did Dat - Bonus Track,This Land,2019-02-22
medium_term,Dashboard Confessional,Vindicated,Dusk And Summer,2006
medium_term,My Chemical Romance,Dead!,The Black Parade,2006-10-23
medium_term,The Black Crowes,She Talks To Angels,Shake Your Money Maker,1990-02-13
medium_term,John Mayer,Queen of California,Born and Raised,2012-05-18
medium_term,Paramore,Ignorance,Brand New Eyes,2009-09-28
medium_term,Greta Van Fleet,Highway Tune,From The Fires,2017-11-10
medium_term,Nightly,dry eyes,wear your heart out,2023-08-25
medium_term,My Chemical Romance,S/C/A/R/E/C/R/O/W,Danger Days: The True Lives of the Fabulous Killjoys,2010-11-05
medium_term,Halsey,Without Me,Manic,2020-01-17
medium_term,Arctic Monkeys,Crying Lightning,Humbug,2009-08-20
medium_term,Gracie Abrams,Stay,Stay,2019-11-21
medium_term,The Weeknd,Blinding Lights,After Hours,2020-03-20
medium_term,Ed Sheeran,Galway Girl,÷ (Deluxe),2017-03-03
medium_term,John Mayer,Love on the Weekend,The Search for Everything,2017-04-14
medium_term,Afroman,Because I Got High,The Good Times,2001-08-28
medium_term,Led Zeppelin,Stairway to Heaven - Remaster,Mothership (Remastered),2007
medium_term,Hozier,It Will Come Back,Hozier,2014-10-07
medium_term,Bastille,Pompeii MMXXIII,Bad Blood X (10th Anniversary Edition),2023-07-14
medium_term,slimdan,Celebrity Lookalikes,Celebrity Lookalikes,2023-08-23
medium_term,The Killers,Smile Like You Mean It,Hot Fuss,2004
medium_term,Noah Cyrus,For Once In My Life,For Once In My Life,2020-07-15
medium_term,Daryl Hall & John Oates,You Make My Dreams (Come True),Voices,1980
medium_term,Gracie Abrams,Mean It,Mean It,2019-10-24
medium_term,Stevie Wonder,I Just Called To Say I Love You,At The Close Of A Century,1999-11-23
medium_term,Gary Clark Jr.,Blak and Blu,Blak and Blu (Deluxe Edition),2012-10-22
medium_term,Stevie Wonder,Living For The City,The Definitive Collection,2002-10-29
medium_term,Cold War Kids,First,Hold My Home,2014-10-31
medium_term,Phoebe Bridgers,Scott Street,Stranger in the Alps,2017-09-22
medium_term,All Time Low,Remembering Sunday,"So Wrong, It's Right",2007-09-25
medium_term,Matchbox Twenty,She's so Mean,North (Deluxe Edition),2012-08-31
medium_term,Olivia Rodrigo,deja vu,SOUR,2021-05-21
medium_term,Young the Giant,My Way,American Bollywood,2022-11-16
medium_term,BØRNS,Seeing Stars,Seeing Stars,2015-08-21
medium_term,Sabrina Carpenter,emails i can’t send,emails i can't send,2022-07-15
medium_term,My Chemical Romance,I Don't Love You,The Black Parade,2006-10-23
medium_term,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),Late Night Feelings,2019-06-21
medium_term,John Mayer,I Will Be Found (Lost At Sea),Paradise Valley,2013-08-20
medium_term,Gary Clark Jr.,The Healing,The Story of Sonny Boy Slim,2015-09-11
medium_term,Noah Cyrus,I Burned LA Down,The Hardest Part (Deluxe),2022-12-02
medium_term,John Mayer,"Come Back to Bed - Live at Cynthia Woods Mitchell Pavilion, Woodlands, Texas, July 24, 2004",As/Is - Live,2004-10-19
medium_term,Kanye West,No Mistakes,ye,2018-06-01
medium_term,Gary Clark Jr.,Third Stone from the Sun / If You Love Me Like You Say,Blak and Blu (Deluxe Edition),2012-10-22
medium_term,John Mayer,Clarity,Heavier Things,2003-09-09
medium_term,The Weeknd,Alone Again,After Hours,2020-03-20
medium_term,My Chemical Romance,The End.,The Black Parade,2006-10-23
medium_term,Tate McRae,that way,all the things i never said,2020-01-24
medium_term,Paramore,When It Rains,Riot!,2007-06-11
medium_term,Conan Gray,Overdrive,Overdrive,2021-02-19
medium_term,NF,Lie,Perception,2017-10-06
medium_term,Catfish and the Bottlemen,Twice,The Ride,2016-05-27
medium_term,Glass Animals,Heat Waves,Dreamland,2020-08-07
medium_term,The All-American Rejects,"Swing, Swing",The All-American Rejects,2002-10-15
medium_term,Gracie Abrams,Mess It Up,Mess It Up,2021-05-07
medium_term,John Mayer,The Age of Worry,Born and Raised,2012-05-18
medium_term,Neon Trees,Everybody Talks,Picture Show,2012-01-01
medium_term,All Time Low,Six Feet Under The Stars,"So Wrong, It's Right",2007-09-25
medium_term,John Mayer,Never on the Day You Leave,The Search for Everything,2017-04-14
medium_term,BØRNS,American Money,Dopamine,2015-10-16
medium_term,Tate McRae,you broke me first,TOO YOUNG TO BE SAD,2021-03-26
medium_term,Adele,When We Were Young,25,2015-11-20
medium_term,The Beatles,Let It Be - Remastered 2009,Let It Be (Remastered),1970-05-08
medium_term,Phoenix,1901,Wolfgang Amadeus Phoenix,2009-05-25
medium_term,Gracie Abrams,For Real This Time,This Is What It Feels Like,2021-11-12
medium_term,All Time Low,Lost In Stereo,Nothing Personal (Deluxe Version),2009-07-07
medium_term,Neon Trees,1983,Habits,2010-01-01
medium_term,Young the Giant,Apartment,Young The Giant (Special Edition),2011
medium_term,Taylor Swift,Style (Taylor's Version),1989 (Taylor's Version),2023-10-26
medium_term,Hozier,Sedated,Hozier,2014-10-07
medium_term,Billie Eilish,NDA,Happier Than Ever,2021-07-30
medium_term,Elton John,Your Song,Elton John,1970-04-10
medium_term,Gary Clark Jr.,Glitter Ain't Gold (Jumpin' for Nothin'),Blak and Blu (Deluxe Edition),2012-10-22
medium_term,Gary Clark Jr.,Shake,The Story of Sonny Boy Slim,2015-09-11
medium_term,Hozier,Like Real People Do,Hozier (Expanded Edition),2014-09-19
medium_term,John Mayer,Waitin' On The Day,Paradise Valley,2013-08-20
medium_term,John Mayer,Daughters,Heavier Things,2003-09-09
medium_term,The Black Crowes,Jealous Again,Shake Your Money Maker,1990-02-13
medium_term,John Mayer,Rosie,The Search for Everything,2017-04-14
medium_term,Miley Cyrus,Party In The U.S.A.,The Time Of Our Lives,2009-01-01
medium_term,All Time Low,Shameless,"So Wrong, It's Right",2007-09-25
medium_term,Olivia Rodrigo,drivers license,SOUR,2021-05-21
medium_term,My Chemical Romance,SING,Danger Days: The True Lives of the Fabulous Killjoys,2010-11-05
medium_term,Miley Cyrus,When I Look At You,The Time Of Our Lives,2009-01-01
medium_term,Neon Trees,Songs I Can't Listen To,Songs I Can't Listen To,2015-05-05
medium_term,Cage The Elephant,Cigarette Daydreams,Melophobia,2013-10-08
medium_term,Hozier,Butchered Tongue,Unreal Unearth,2023-08-18
medium_term,John Mayer,Shadow Days,Born and Raised,2012-05-18
medium_term,The Weeknd,The Hills,Beauty Behind The Madness,2015-08-28
medium_term,Noah Cyrus,I Burned LA Down - Choral Version,The Hardest Part (Deluxe),2022-12-02
medium_term,All Time Low,Poppin' Champagne,"So Wrong, It's Right",2007-09-25
medium_term,Miley Cyrus,Mother's Daughter,SHE IS COMING,2019-05-31
medium_term,John Mayer,Bigger Than My Body,Heavier Things,2003-09-09
medium_term,Stevie Wonder,Higher Ground,Innervisions,1973-08-03
medium_term,Neon Trees,Nights,I Can Feel You Forgetting Me,2020-07-24
medium_term,Regard,You,You,2021-04-16
medium_term,dvsn,Hallucinations,SEPT 5TH,2016-03-27
medium_term,The Struts,Pretty Vicious,Pretty Vicious,2023-11-03
medium_term,Conan Gray,Lookalike,Sunset Season,2018-11-16
medium_term,Noah Cyrus,Hardest Part,The Hardest Part (Deluxe),2022-12-02
medium_term,Adele,Turning Tables,21,2011-01-24
medium_term,John Mayer,"Walt Grace's Submarine Test, January 1967",Born and Raised,2012-05-18
medium_term,Gary Clark Jr.,Our Love,The Story of Sonny Boy Slim,2015-09-11
medium_term,Ed Sheeran,How Would You Feel (Paean),÷ (Deluxe),2017-03-03
medium_term,John Mayer,No Such Thing,Room For Squares,2001-08-16
medium_term,John Mayer,Edge of Desire,Battle Studies,2009-11-13
medium_term,Fleetwood Mac,Landslide,Fleetwood Mac,1975-07-11
medium_term,Nightly,dirty white chucks,dirty white chucks,2022-10-14
medium_term,Nightly,S.T.A.Y.,The Sound Of Your Voice,2018-11-09
medium_term,All Time Low,Sick Little Games,Nothing Personal (Deluxe Version),2009-07-07
medium_term,All Time Low,Somewhere in Neverland,Don't Panic,2012-10-09
medium_term,Conan Gray,Generation Why,Sunset Season,2018-11-16
medium_term,Matt Maeson,Cringe,Bank On The Funeral,2019-04-05
medium_term,SZA,Kill Bill,SOS,2022-12-08
medium_term,Taylor Swift,Blank Space,1989,2014-10-27
medium_term,Frank Ocean,Pink + White,Blonde,2016-08-20
medium_term,The Black Crowes,Hard To Handle,Shake Your Money Maker,1990-02-13
medium_term,Stevie Wonder,Uptight (Everything's Alright),Up-Tight,1966-05-01
medium_term,Phoebe Bridgers,DVD Menu,Punisher,2020-06-18
medium_term,SZA,Open Arms (feat. Travis Scott),SOS,2022-12-09
medium_term,Billie Eilish,hostage,dont smile at me,2017-12-22
medium_term,John Mayer,Why Georgia,Room For Squares,2001-08-16
medium_term,Joey Landreth,Father Son Holy Spirit,Hindsight,2019-04-19
medium_term,Stevie Wonder,Superstition - Single Version,The Definitive Collection,2002-10-29
medium_term,Tate McRae,Teenage Mind,Teenage Mind,2018-08-17
medium_term,Adele,Someone Like You,21,2011-01-24
medium_term,Conan Gray,The Other Side,The Other Side,2019-02-08
medium_term,Gary Clark Jr.,Star,The Story of Sonny Boy Slim,2015-09-11
medium_term,Ed Sheeran,Barcelona,÷ (Deluxe),2017-03-03
medium_term,Ed Sheeran,Nina,x (Wembley Edition),2013
medium_term,The Red Jumpsuit Apparatus,Am I The Enemy,Am I the Enemy,2011-08-29
medium_term,Hozier,Foreigner's God,Hozier,2014-10-07
medium_term,Billie Eilish,bury a friend,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29
medium_term,John Mayer,Something's Missing,Heavier Things,2003-09-09
medium_term,Gracie Abrams,"I miss you, I’m sorry",minor,2020-07-14
medium_term,Nightly,the movies (feat. Charli Adams),the movies (feat. Charli Adams),2020-04-24
medium_term,Justin Timberlake,Mirrors,The 20/20 Experience (Deluxe Version),2013-03-15
medium_term,Billie Eilish,The 30th,Guitar Songs,2022-07-21
medium_term,5 Seconds of Summer,Caramel,5SOS5,2022-09-23
medium_term,John Mayer,New Deep,Heavier Things,2003-09-09
medium_term,Frank Ocean,Thinkin Bout You,channel ORANGE,2012-07-10
medium_term,John Mayer,Who You Love (feat. Katy Perry),Paradise Valley,2013-08-20
medium_term,Billie Eilish,watch,dont smile at me,2017-12-22
medium_term,Manchester Orchestra,The Gold - Phoebe Bridgers Version,The Gold (Phoebe Bridgers Version),2018-07-13
medium_term,Olivia Rodrigo,teenage dream,GUTS,2023-09-08
medium_term,Catfish and the Bottlemen,Conversation,The Balance,2019-04-26
medium_term,Paramore,Playing God,Brand New Eyes,2009-09-28
medium_term,boygenius,Not Strong Enough,the record,2023-03-31
medium_term,Halsey,Young God,BADLANDS (Deluxe),2015-08-28
medium_term,Young the Giant,Heat of the Summer,Mirror Master,2018-10-12
medium_term,Matchbox Twenty,Unwell,More Than You Think You Are,2002-11-01
medium_term,Nightly,Twenty Something,Talk You Down,2019-06-14
medium_term,John Mayer,Your Body Is a Wonderland,Room For Squares,2001-08-16
medium_term,anders,You for You,669,2017-05-25
medium_term,Taylor Swift,august,folklore,2020-07-24
medium_term,Kendrick Lamar,"Sing About Me, I'm Dying Of Thirst","good kid, m.A.A.d city (Deluxe)",2012
medium_term,Hozier,Jackie and Wilson,Hozier,2014-10-07
medium_term,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,2019-09-06
medium_term,Taylor Swift,Anti-Hero,Midnights,2022-10-21
medium_term,Arctic Monkeys,There’d Better Be A Mirrorball,There’d Better Be A Mirrorball,2022-08-30
medium_term,The Reytons,Retro Emporium,Retro Emporium,2019-12-20
medium_term,Catfish and the Bottlemen,Outside,The Ride,2016-05-27
medium_term,Kanye West,Gold Digger,Late Registration,2005-08-30
medium_term,The Weeknd,Too Late,After Hours,2020-03-20
medium_term,Social House,Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),2018-06-08
medium_term,Sam Smith,Not In That Way,In The Lonely Hour,2014-05-26
medium_term,Hozier,To Be Alone,Hozier,2014-10-07
medium_term,My Chemical Romance,"Save Yourself, I'll Hold Them Back",Danger Days: The True Lives of the Fabulous Killjoys,2010-11-05
medium_term,Billie Eilish,my strange addiction,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29
medium_term,Noah Cyrus,Hardest Part,The Hardest Part,2022-09-16
medium_term,All Time Low,Vegas,"So Wrong, It's Right",2007-09-25
medium_term,Green Day,21 Guns,21st Century Breakdown,2009-05-15
medium_term,James Bay,Sugar Drunk High,Electric Light,2018-05-18
medium_term,My Chemical Romance,Surrender the Night,Number Five,2013-02-05
medium_term,Stevie Wonder,Isn't She Lovely,Songs In The Key Of Life,1976-09-28
medium_term,John Mayer,XO,XO,2014-05-27
medium_term,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Red (Taylor's Version),2021-11-12
medium_term,Young the Giant,Call Me Back,Mirror Master,2018-10-12
medium_term,Cage The Elephant,Social Cues,Social Cues,2019-04-19
medium_term,Nightly,older,"night, love you.",2020-10-16
medium_term,Olivia Rodrigo,good 4 u,SOUR,2021-05-21
medium_term,Sabrina Carpenter,Vicious,emails i can't send,2022-07-15
medium_term,Bastille,Winter Of Our Youth,Wild World (Complete Edition),2016-09-09
medium_term,Taylor Swift,Style,1989,2014-10-27
medium_term,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Vegas (From the Original Motion Picture Soundtrack ELVIS),2022-05-06
medium_term,Hozier,Anything But,Unreal Unearth,2023-08-18
medium_term,Pierce The Veil,King For A Day,Collide With The Sky,2012-07-17
medium_term,My Chemical Romance,Party Poison,Danger Days: The True Lives of the Fabulous Killjoys,2010-11-05
medium_term,All Time Low,A Party Song (The Walk of Shame),Nothing Personal (Deluxe Version),2009-07-07
medium_term,Nightly,summer,"night, love you.",2020-10-16
medium_term,The Weeknd,Reminder,Starboy,2016-11-25
medium_term,Noah Cyrus,Hardest Part - Bluegrass Version,The Hardest Part (Deluxe),2022-12-02
medium_term,Maroon 5,Harder To Breathe,Songs About Jane: 10th Anniversary Edition,2002
medium_term,Catfish and the Bottlemen,Soundcheck,The Ride,2016-05-27
medium_term,All Time Low,Stella,Nothing Personal (Deluxe Version),2009-07-07
medium_term,Bastille,Things We Lost In The Fire,All This Bad Blood,2013-01-01
medium_term,21 Savage,a lot,i am > i was,2018-12-21
medium_term,Gracie Abrams,I know it won't work,Good Riddance (Deluxe),2023-06-16
medium_term,All Time Low,"Come One, Come All","So Wrong, It's Right",2007-09-25
medium_term,Hugh Jackman,The Greatest Show,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08
medium_term,Gary Clark Jr.,Church,The Story of Sonny Boy Slim,2015-09-11
medium_term,The Killers,All These Things That I've Done,Hot Fuss,2004
medium_term,Corella,Bloom,Bloom,2019-05-10
medium_term,John Mayer,Love Is A Verb,Born and Raised,2012-05-18
medium_term,Gary Clark Jr.,Cold Blooded,The Story of Sonny Boy Slim,2015-09-11
medium_term,Lil Wayne,She Will,Tha Carter IV (Complete Edition),2011-08-29
medium_term,Gary Clark Jr.,Wings,The Story of Sonny Boy Slim,2015-09-11
medium_term,5 Seconds of Summer,CAROUSEL,5SOS5,2022-09-23
medium_term,Adele,Daydreamer,19,2008-01-28
medium_term,5 Seconds of Summer,COMPLETE MESS,BLENDER,2022-07-13
medium_term,John Mayer,Come Back to Bed,Heavier Things,2003-09-09
medium_term,Kendrick Lamar,Poetic Justice,"good kid, m.A.A.d city",2012
medium_term,Noah Cyrus,I Just Want a Lover,The Hardest Part (Deluxe),2022-12-02
medium_term,Elton John,Tiny Dancer,Madman Across The Water,1971-11-05
medium_term,Eagles,The Long Run - 2013 Remaster,The Long Run (2013 Remaster),1979-09-24
medium_term,John Mayer,Split Screen Sadness,Heavier Things,2003-09-09
medium_term,Stevie Wonder,Overjoyed,In Square Circle,1985-09-13
medium_term,Noah Cyrus,Mr. Percocet,The Hardest Part (Deluxe),2022-12-02
medium_term,Ed Sheeran,Nancy Mulligan,÷ (Deluxe),2017-03-03
medium_term,The Beatles,In My Life - Remastered 2009,Rubber Soul (Remastered),1965-12-03
medium_term,The Weeknd,Snowchild,After Hours,2020-03-20
medium_term,The Struts,Kiss This,Everybody Wants,2016-03-04
medium_term,The Weeknd,Scared To Live,After Hours,2020-03-20
medium_term,Hozier,Jackie and Wilson,Hozier (Expanded Edition),2014-09-19
medium_term,Stevie Wonder,Superstition,Talking Book,1972-10-28
medium_term,Billie Eilish,xanny,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29
medium_term,Sabrina Carpenter,Read your Mind,emails i can't send,2022-07-15
medium_term,John Mayer,Badge And Gun,Paradise Valley,2013-08-20
medium_term,Miley Cyrus,Gimme What I Want,Plastic Hearts,2020-11-27
medium_term,Jonas Brothers,Year 3000,Music From Chasing Happiness,2019-05-09
medium_term,Doja Cat,Paint The Town Red,Scarlet,2023-09-20
medium_term,Phoebe Bridgers,Punisher,Punisher,2020-06-18
medium_term,Taylor Swift,So It Goes...,reputation,2017-11-10
medium_term,Doja Cat,Agora Hills,Scarlet,2023-09-20
medium_term,John Mayer,Born and Raised,Born and Raised,2012-05-18
medium_term,Billie Eilish,COPYCAT,dont smile at me,2017-12-22
medium_term,My Chemical Romance,Kill All Your Friends,Famous Last Words,2007-01-22
medium_term,Gary Clark Jr.,Breakdown,Blak and Blu (Deluxe Edition),2012-10-22
medium_term,John Mayer,Changing,The Search for Everything,2017-04-14
medium_term,Ed Sheeran,Don't,x (Wembley Edition),2013
medium_term,The Weeknd,Hardest To Love,After Hours,2020-03-20
medium_term,The Black Crowes,Sister Luck,Shake Your Money Maker,1990-02-13
medium_term,Rascal Flatts,Back To Life,Back To Life,2018-09-28
medium_term,Paramore,Let the Flames Begin,Riot!,2007-06-11
medium_term,Foo Fighters,The Pretender,"Echoes, Silence, Patience & Grace",2007-09-25
medium_term,Catfish and the Bottlemen,Sidetrack,The Balance,2019-04-26
medium_term,5 Seconds of Summer,Want You Back,Youngblood (Deluxe),2018-06-15
medium_term,The Struts,Too Good At Raising Hell,Pretty Vicious,2023-11-03
medium_term,Creed,With Arms Wide Open,Human Clay,1999-01-01
medium_term,Frank Ocean,White,channel ORANGE,2012-07-10
medium_term,Fleetwood Mac,The Chain - 2004 Remaster,Rumours (Super Deluxe),1977-02-04
medium_term,3 Doors Down,Kryptonite,The Better Life,2000
medium_term,Sabrina Carpenter,Nonsense,emails i can't send,2022-07-15
medium_term,Hozier,Take Me to Church,Hozier (Expanded Edition),2014-09-19
medium_term,BØRNS,Electric Love,Dopamine,2015-10-16
medium_term,Coldplay,Yellow,Parachutes,2000-07-10
medium_term,Taylor Swift,Midnight Rain,Midnights,2022-10-21
medium_term,Bad Omens,Nowhere To Go,THE DEATH OF PEACE OF MIND,2022-02-25
medium_term,Maroon 5,Sunday Morning,Songs About Jane: 10th Anniversary Edition,2002
medium_term,My Chemical Romance,The World Is Ugly,Number Three,2012-12-18
medium_term,My Chemical Romance,Teenagers,The Black Parade,2006-10-23
medium_term,Gary Clark Jr.,You Saved Me,Blak and Blu (Deluxe Edition),2012-10-22
medium_term,Drake,Practice,Take Care (Deluxe),2011-11-15
medium_term,Halsey,Colors,BADLANDS,2015-08-28
medium_term,The Weeknd,Escape From LA,After Hours,2020-03-20
medium_term,SZA,Gone Girl,SOS,2022-12-09
medium_term,Em Beihold,Painful Truth,Painful Truth,2020-11-20
medium_term,Tate McRae,stay done,THINK LATER,2023-12-08
medium_term,Fall Out Boy,The Kids Aren't Alright,American Beauty/American Psycho,2015-01-20
medium_term,Jason Mraz,The Remedy (I Won't Worry),Waiting for My Rocket to Come,2002-10-15
medium_term,John Mayer,Wildfire (feat. Frank Ocean),Paradise Valley,2013-08-20
medium_term,Young the Giant,Wake Up,American Bollywood,2022-11-16
medium_term,Adele,Chasing Pavements,19,2008-01-28
medium_term,Gavin DeGraw,Run Every Time,Sweeter,2011-09-16
medium_term,Hozier,In a Week (feat. Karen Cowley),Hozier,2014-10-07
medium_term,Lainey Wilson,Things a Man Oughta Know,Sayin' What I'm Thinkin',2021-02-19
medium_term,5 Seconds of Summer,BLENDER,BLENDER,2022-07-13
medium_term,Bowling For Soup,1985,A Hangover You Don't Deserve,2004
medium_term,benny blanco,Unlearn (with Gracie Abrams),Unlearn (with Gracie Abrams),2021-03-24
medium_term,SZA,Special,SOS,2022-12-09
medium_term,Ed Sheeran,Bibia Be Ye Ye,÷ (Deluxe),2017-03-03
medium_term,Paramore,Fake Happy,After Laughter,2017-05-12
medium_term,Hozier,De Selby (Part 1),Unreal Unearth,2023-08-18
medium_term,Drake,Circo Loco,Her Loss,2022-11-04
medium_term,Paramore,Miracle,Riot!,2007-06-11
medium_term,Hozier,Angel of Small Death and the Codeine Scene,Hozier,2014-10-07
medium_term,Finger Eleven,Paralyzer,Them Vs. You Vs. Me (Deluxe Edition),2007-01-01
medium_term,Niall Horan,Slow Hands,Flicker (Deluxe),2017-10-20
medium_term,Lit,My Own Worst Enemy,A Place In The Sun,1999-02-22
